"","unknown_id","id","used_name","full_name","gender","height_in_cm","weight_in_kg","birth_date","birth_date_Olympedia","age","age_Olympedia","death_date","birth_country","birth_country_Olympedia","birth_country_full","birth_country_full_Olympedia","birth_country_full (2024 imported too)","birth_region_2024","birth_region_Olympedia","birth_city_Olympedia","latitude","longitude","year","sport","team","gapminder_countryname","event","medal","place","tied","season","event_unmodified","GDP per capita, PPP (constant 2021 international $)","GDP total, PPP (constant 2021 international $)","GDP per capita growth (%)","Population","Gini","Roles","Born","Died","NOC","Affiliations","Nick/petnames","Title(s)","Other names","Nationality","Original name","Name order"
"28674",NA,"1939944","Alex Wilson",NA,"Female",NA,NA,"21 March 1994",NA,"30",NA,NA,"AUS",NA,"Australia",NA,NA,NA,NA,NA,NA,NA,"2024","3x3 Basketball","AUS","Australia","Women",NA,NA,NA,"Summer Olympics","Women","59727.49463732634","1605380561606.25","1.01077264051704","26713205","32.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28675",NA,"1939946","Amy Atwell",NA,"Female",NA,NA,"30 June 1998",NA,"26",NA,NA,"AUS",NA,"Australia",NA,NA,NA,NA,NA,NA,NA,"2024","3x3 Basketball","AUS","Australia","Women",NA,NA,NA,"Summer Olympics","Women","59727.49463732634","1605380561606.25","1.01077264051704","26713205","32.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28676",NA,"1939946","Amy Atwell",NA,"Female",NA,NA,"30 June 1998",NA,"26",NA,NA,"AUS",NA,"Australia",NA,NA,NA,NA,NA,NA,NA,"2024","Basketball","AUS","Australia","Women","Bronze",NA,NA,"Summer Olympics","Women","59727.49463732634","1605380561606.25","1.01077264051704","26713205","32.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28677",NA,"1939947","Anneli Maley",NA,"Female",NA,NA,"1 September 1998",NA,"26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024","3x3 Basketball","AUS","Australia","Women",NA,NA,NA,"Summer Olympics","Women","59727.49463732634","1605380561606.25","1.01077264051704","26713205","32.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28678",NA,"1939948","Cayla George",NA,"Female","192","90","1 May 1989",NA,"35","35",NA,"AUS","AUS","Australia","Australia",NA,NA,"South Australia","Mount Barker",NA,NA,"2024","Basketball","AUS","Australia","Women","Bronze",NA,NA,"Summer Olympics","Women","59727.49463732634","1605380561606.25","1.01077264051704","26713205","32.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28679",NA,"1939952","Ezi Magbegor",NA,"Female",NA,NA,"13 August 1999",NA,"25","25",NA,"NZL","NZL","New Zealand","New Zealand",NA,NA,"Wellington","Wellington",NA,NA,"2024","Basketball","AUS","Australia","Women","Bronze",NA,NA,"Summer Olympics","Women","59727.49463732634","1605380561606.25","1.01077264051704","26713205","32.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28680",NA,"1939954","Isobel Borlase",NA,"Female",NA,NA,"12 September 2004",NA,"20",NA,NA,"AUS",NA,"Australia",NA,NA,NA,NA,NA,NA,NA,"2024","Basketball","AUS","Australia","Women","Bronze",NA,NA,"Summer Olympics","Women","59727.49463732634","1605380561606.25","1.01077264051704","26713205","32.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28681",NA,"1939955","Jade Melbourne",NA,"Female",NA,NA,"18 August 2002",NA,"22",NA,NA,"AUS",NA,"Australia",NA,NA,NA,NA,NA,NA,NA,"2024","Basketball","AUS","Australia","Women","Bronze",NA,NA,"Summer Olympics","Women","59727.49463732634","1605380561606.25","1.01077264051704","26713205","32.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28682",NA,"1939956","Kristy Wallace",NA,"Female",NA,NA,"3 January 1996",NA,"28",NA,NA,"AUS",NA,"Australia",NA,NA,NA,NA,NA,NA,NA,"2024","Basketball","AUS","Australia","Women","Bronze",NA,NA,"Summer Olympics","Women","59727.49463732634","1605380561606.25","1.01077264051704","26713205","32.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28683",NA,"1939959","Lauren Jackson",NA,"Female","196","85","11 May 1981",NA,"43","43",NA,"AUS","AUS","Australia","Australia",NA,NA,"New South Wales","Albury",NA,NA,"2024","Basketball","AUS","Australia","Women","Bronze",NA,NA,"Summer Olympics","Women","59727.49463732634","1605380561606.25","1.01077264051704","26713205","32.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28684",NA,"1939961","Lauren Mansfield",NA,"Female",NA,NA,"18 December 1989",NA,"35",NA,NA,"AUS",NA,"Australia",NA,NA,NA,NA,NA,NA,NA,"2024","3x3 Basketball","AUS","Australia","Women",NA,NA,NA,"Summer Olympics","Women","59727.49463732634","1605380561606.25","1.01077264051704","26713205","32.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28685",NA,"1939963","Marena Whittle",NA,"Female",NA,NA,"28 January 1994",NA,"30",NA,NA,"AUS",NA,"Australia",NA,NA,NA,NA,NA,NA,NA,"2024","3x3 Basketball","AUS","Australia","Women",NA,NA,NA,"Summer Olympics","Women","59727.49463732634","1605380561606.25","1.01077264051704","26713205","32.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28686",NA,"1939964","Marianna Tolo",NA,"Female","195","86","2 July 1989",NA,"35","35",NA,"AUS","AUS","Australia","Australia",NA,NA,"Queensland","Mackay",NA,NA,"2024","Basketball","AUS","Australia","Women","Bronze",NA,NA,"Summer Olympics","Women","59727.49463732634","1605380561606.25","1.01077264051704","26713205","32.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28687",NA,"1939967","Sami Whitcomb",NA,"Female",NA,NA,"20 July 1988",NA,"36",NA,NA,"USA",NA,"United States",NA,NA,NA,NA,NA,NA,NA,"2024","Basketball","AUS","Australia","Women","Bronze",NA,NA,"Summer Olympics","Women","59727.49463732634","1605380561606.25","1.01077264051704","26713205","32.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28688",NA,"1939970","Steph Talbot",NA,"Female",NA,NA,"15 June 1994",NA,"30",NA,NA,"AUS",NA,"Australia",NA,NA,NA,NA,NA,NA,NA,"2024","Basketball","AUS","Australia","Women","Bronze",NA,NA,"Summer Olympics","Women","59727.49463732634","1605380561606.25","1.01077264051704","26713205","32.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28689",NA,"1939971","Tess Madgen",NA,"Female","180",NA,"12 August 1990",NA,"34","34",NA,"AUS",NA,"Australia",NA,NA,NA,NA,NA,NA,NA,"2024","Basketball","AUS","Australia","Women","Bronze",NA,NA,"Summer Olympics","Women","59727.49463732634","1605380561606.25","1.01077264051704","26713205","32.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28690",NA,"1939988","Caitlin Deans",NA,"Female",NA,NA,"5 December 1999",NA,"25",NA,NA,"NZL",NA,"New Zealand",NA,NA,NA,NA,NA,NA,NA,"2024","Swimming","NZL","New Zealand","4 x 200 metres Freestyle Relay, Women",NA,NA,NA,"Summer Olympics","Women's 4 x 200m Freestyle Relay","48642.1873512884","258271117968.625","1.01552152937473","5213944","35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28691",NA,"1939988","Caitlin Deans",NA,"Female",NA,NA,"5 December 1999",NA,"25",NA,NA,"NZL",NA,"New Zealand",NA,NA,NA,NA,NA,NA,NA,"2024","Swimming","NZL","New Zealand","Relay Only Athlete",NA,NA,NA,"Summer Olympics","Relay Only Athlete","48642.1873512884","258271117968.625","1.01552152937473","5213944","35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28692",NA,"1939990","Vanessa Hazel Ouwehand",NA,"Female",NA,NA,"30 December 1999",NA,"25",NA,NA,"NZL",NA,"New Zealand",NA,NA,NA,NA,NA,NA,NA,"2024","Swimming","NZL","New Zealand","100 metres Butterfly, Women",NA,NA,NA,"Summer Olympics","Women's 100m Butterfly","48642.1873512884","258271117968.625","1.01552152937473","5213944","35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28693",NA,"1939992","Taiko Torepe-Ormsby",NA,"Male",NA,NA,"16 August 2003",NA,"21",NA,NA,"NZL",NA,"New Zealand",NA,NA,NA,NA,NA,NA,NA,"2024","Swimming","NZL","New Zealand","50 metres Freestyle, Men",NA,NA,NA,"Summer Olympics","Men's 50m Freestyle","48642.1873512884","258271117968.625","1.01552152937473","5213944","35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28694",NA,"1939993","Kane Follows",NA,"Male",NA,NA,"27 May 1997",NA,"27",NA,NA,"NZL",NA,"New Zealand",NA,NA,NA,NA,NA,NA,NA,"2024","Swimming","NZL","New Zealand","100 metres Backstroke, Men",NA,NA,NA,"Summer Olympics","Men's 100m Backstroke","48642.1873512884","258271117968.625","1.01552152937473","5213944","35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28695",NA,"1939993","Kane Follows",NA,"Male",NA,NA,"27 May 1997",NA,"27",NA,NA,"NZL",NA,"New Zealand",NA,NA,NA,NA,NA,NA,NA,"2024","Swimming","NZL","New Zealand","200 metres Backstroke, Men",NA,NA,NA,"Summer Olympics","Men's 200m Backstroke","48642.1873512884","258271117968.625","1.01552152937473","5213944","35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28696",NA,"1939996","Laticia-Leigh Transom",NA,"Female",NA,NA,"10 April 2001",NA,"23",NA,NA,"NZL",NA,"New Zealand",NA,NA,NA,NA,NA,NA,NA,"2024","Swimming","NZL","New Zealand","4 x 200 metres Freestyle Relay, Women",NA,NA,NA,"Summer Olympics","Women's 4 x 200m Freestyle Relay","48642.1873512884","258271117968.625","1.01552152937473","5213944","35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28697",NA,"1939996","Laticia-Leigh Transom",NA,"Female",NA,NA,"10 April 2001",NA,"23",NA,NA,"NZL",NA,"New Zealand",NA,NA,NA,NA,NA,NA,NA,"2024","Swimming","NZL","New Zealand","Relay Only Athlete",NA,NA,NA,"Summer Olympics","Relay Only Athlete","48642.1873512884","258271117968.625","1.01552152937473","5213944","35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28698",NA,"1940003","Eve Thomas",NA,"Female",NA,NA,"9 February 2001",NA,"23","23",NA,"GBR","GBR","United Kingdom","United Kingdom",NA,NA,"England","Southend-on-Sea",NA,NA,"2024","Swimming","NZL","New Zealand","1,500 metres Freestyle, Women",NA,NA,NA,"Summer Olympics","Women's 1500m Freestyle","48642.1873512884","258271117968.625","1.01552152937473","5213944","35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28699",NA,"1940003","Eve Thomas",NA,"Female",NA,NA,"9 February 2001",NA,"23","23",NA,"GBR","GBR","United Kingdom","United Kingdom",NA,NA,"England","Southend-on-Sea",NA,NA,"2024","Swimming","NZL","New Zealand","400 metres Freestyle, Women",NA,NA,NA,"Summer Olympics","Women's 400m Freestyle","48642.1873512884","258271117968.625","1.01552152937473","5213944","35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28700",NA,"1940003","Eve Thomas",NA,"Female",NA,NA,"9 February 2001",NA,"23","23",NA,"GBR","GBR","United Kingdom","United Kingdom",NA,NA,"England","Southend-on-Sea",NA,NA,"2024","Swimming","NZL","New Zealand","4 x 200 metres Freestyle Relay, Women",NA,NA,NA,"Summer Olympics","Women's 4 x 200m Freestyle Relay","48642.1873512884","258271117968.625","1.01552152937473","5213944","35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28701",NA,"1940003","Eve Thomas",NA,"Female",NA,NA,"9 February 2001",NA,"23","23",NA,"GBR","GBR","United Kingdom","United Kingdom",NA,NA,"England","Southend-on-Sea",NA,NA,"2024","Swimming","NZL","New Zealand","800 metres Freestyle, Women",NA,NA,NA,"Summer Olympics","Women's 800m Freestyle","48642.1873512884","258271117968.625","1.01552152937473","5213944","35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28702",NA,"1940004","Lewis Clareburt",NA,"Male","187",NA,"4 July 1999",NA,"25","25",NA,"NZL","NZL","New Zealand","New Zealand",NA,NA,"Wellington","Wellington",NA,NA,"2024","Swimming","NZL","New Zealand","200 metres Butterfly, Men",NA,NA,NA,"Summer Olympics","Men's 200m Butterfly","48642.1873512884","258271117968.625","1.01552152937473","5213944","35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28703",NA,"1940004","Lewis Clareburt",NA,"Male","187",NA,"4 July 1999",NA,"25","25",NA,"NZL","NZL","New Zealand","New Zealand",NA,NA,"Wellington","Wellington",NA,NA,"2024","Swimming","NZL","New Zealand","200 metres Individual Medley, Men",NA,NA,NA,"Summer Olympics","Men's 200m Individual Medley","48642.1873512884","258271117968.625","1.01552152937473","5213944","35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28704",NA,"1940004","Lewis Clareburt",NA,"Male","187",NA,"4 July 1999",NA,"25","25",NA,"NZL","NZL","New Zealand","New Zealand",NA,NA,"Wellington","Wellington",NA,NA,"2024","Swimming","NZL","New Zealand","400 metres Individual Medley, Men",NA,NA,NA,"Summer Olympics","Men's 400m Individual Medley","48642.1873512884","258271117968.625","1.01552152937473","5213944","35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28705",NA,"1940010","Cameron Gray",NA,"Male",NA,NA,"13 August 2003",NA,"21",NA,NA,"NZL",NA,"New Zealand",NA,NA,NA,NA,NA,NA,NA,"2024","Swimming","NZL","New Zealand","100 metres Butterfly, Men",NA,NA,NA,"Summer Olympics","Men's 100m Butterfly","48642.1873512884","258271117968.625","1.01552152937473","5213944","35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28706",NA,"1940010","Cameron Gray",NA,"Male",NA,NA,"13 August 2003",NA,"21",NA,NA,"NZL",NA,"New Zealand",NA,NA,NA,NA,NA,NA,NA,"2024","Swimming","NZL","New Zealand","100 metres Freestyle, Men",NA,NA,NA,"Summer Olympics","Men's 100m Freestyle","48642.1873512884","258271117968.625","1.01552152937473","5213944","35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28707",NA,"1940014","Erika Fairweather",NA,"Female",NA,NA,"31 December 2003",NA,"21",NA,NA,"NZL",NA,"New Zealand",NA,NA,NA,NA,NA,NA,NA,"2024","Swimming","NZL","New Zealand","200 metres Freestyle, Women",NA,NA,NA,"Summer Olympics","Women's 200m Freestyle","48642.1873512884","258271117968.625","1.01552152937473","5213944","35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28708",NA,"1940014","Erika Fairweather",NA,"Female",NA,NA,"31 December 2003",NA,"21",NA,NA,"NZL",NA,"New Zealand",NA,NA,NA,NA,NA,NA,NA,"2024","Swimming","NZL","New Zealand","400 metres Freestyle, Women",NA,NA,NA,"Summer Olympics","Women's 400m Freestyle","48642.1873512884","258271117968.625","1.01552152937473","5213944","35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28709",NA,"1940014","Erika Fairweather",NA,"Female",NA,NA,"31 December 2003",NA,"21",NA,NA,"NZL",NA,"New Zealand",NA,NA,NA,NA,NA,NA,NA,"2024","Swimming","NZL","New Zealand","4 x 200 metres Freestyle Relay, Women",NA,NA,NA,"Summer Olympics","Women's 4 x 200m Freestyle Relay","48642.1873512884","258271117968.625","1.01552152937473","5213944","35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28710",NA,"1940014","Erika Fairweather",NA,"Female",NA,NA,"31 December 2003",NA,"21",NA,NA,"NZL",NA,"New Zealand",NA,NA,NA,NA,NA,NA,NA,"2024","Swimming","NZL","New Zealand","800 metres Freestyle, Women",NA,NA,NA,"Summer Olympics","Women's 800m Freestyle","48642.1873512884","258271117968.625","1.01552152937473","5213944","35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28711",NA,"1940018","Dante Exum",NA,"Male",NA,NA,"13 July 1995",NA,"29",NA,NA,"AUS",NA,"Australia",NA,NA,NA,NA,NA,NA,NA,"2024","Basketball","AUS","Australia","Men",NA,NA,NA,"Summer Olympics","Men","59727.49463732634","1605380561606.25","1.01077264051704","26713205","32.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28712",NA,"1940020","Duo Reath",NA,"Male",NA,NA,"26 June 1996",NA,"28",NA,NA,"SSD",NA,"South Sudan",NA,NA,NA,NA,NA,NA,NA,"2024","Basketball","AUS","Australia","Men",NA,NA,NA,"Summer Olympics","Men","59727.49463732634","1605380561606.25","1.01077264051704","26713205","32.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28713",NA,"1940021","Dyson Daniels",NA,"Male",NA,NA,"17 March 2003",NA,"21",NA,NA,"AUS",NA,"Australia",NA,NA,NA,NA,NA,NA,NA,"2024","Basketball","AUS","Australia","Men",NA,NA,NA,"Summer Olympics","Men","59727.49463732634","1605380561606.25","1.01077264051704","26713205","32.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28714",NA,"1940023","Jack McVeigh",NA,"Male",NA,NA,"27 June 1996",NA,"28",NA,NA,"AUS",NA,"Australia",NA,NA,NA,NA,NA,NA,NA,"2024","Basketball","AUS","Australia","Men",NA,NA,NA,"Summer Olympics","Men","59727.49463732634","1605380561606.25","1.01077264051704","26713205","32.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28715",NA,"1940025","Jock Landale",NA,"Male","211",NA,"25 October 1995",NA,"29","29",NA,"AUS","AUS","Australia","Australia",NA,NA,"Victoria","Melbourne",NA,NA,"2024","Basketball","AUS","Australia","Men",NA,NA,NA,"Summer Olympics","Men","59727.49463732634","1605380561606.25","1.01077264051704","26713205","32.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28716",NA,"1940027","Joe Ingles",NA,"Male","203","91","2 October 1987",NA,"37","37",NA,"AUS","AUS","Australia","Australia",NA,NA,"South Australia","Happy Valley",NA,NA,"2024","Basketball","AUS","Australia","Men",NA,NA,NA,"Summer Olympics","Men","59727.49463732634","1605380561606.25","1.01077264051704","26713205","32.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28717",NA,"1940028","Josh Giddey",NA,"Male",NA,NA,"10 October 2002",NA,"22",NA,NA,"AUS",NA,"Australia",NA,NA,NA,NA,NA,NA,NA,"2024","Basketball","AUS","Australia","Men",NA,NA,NA,"Summer Olympics","Men","59727.49463732634","1605380561606.25","1.01077264051704","26713205","32.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28718",NA,"1940029","Josh Green",NA,"Male","198",NA,"16 November 2000",NA,"24","24",NA,"AUS","AUS","Australia","Australia",NA,NA,"New South Wales","Sydney",NA,NA,"2024","Basketball","AUS","Australia","Men",NA,NA,NA,"Summer Olympics","Men","59727.49463732634","1605380561606.25","1.01077264051704","26713205","32.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28719",NA,"1940034","Nick Kay",NA,"Male",NA,NA,"3 August 1992",NA,"32","32",NA,"AUS","AUS","Australia","Australia",NA,NA,"New South Wales","Tamworth",NA,NA,"2024","Basketball","AUS","Australia","Men",NA,NA,NA,"Summer Olympics","Men","59727.49463732634","1605380561606.25","1.01077264051704","26713205","32.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28720",NA,"1940035","Patty Mills",NA,"Male","183","85","11 August 1988",NA,"36","36",NA,"AUS","AUS","Australia","Australia",NA,NA,"Australian Capital Territory","Canberra",NA,NA,"2024","Basketball","AUS","Australia","Men",NA,NA,NA,"Summer Olympics","Men","59727.49463732634","1605380561606.25","1.01077264051704","26713205","32.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28721",NA,"1940039","Will Magnay",NA,"Male",NA,NA,"10 June 1998",NA,"26",NA,NA,"AUS",NA,"Australia",NA,NA,NA,NA,NA,NA,NA,"2024","Basketball","AUS","Australia","Men",NA,NA,NA,"Summer Olympics","Men","59727.49463732634","1605380561606.25","1.01077264051704","26713205","32.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28722",NA,"1940049","Owen Robinson",NA,"Male",NA,NA,"20 October 1991",NA,"33",NA,NA,"NZL",NA,"New Zealand",NA,NA,NA,NA,NA,NA,NA,"2024","Shooting","NZL","New Zealand","Trap Men",NA,NA,NA,"Summer Olympics","Trap Men","48642.1873512884","258271117968.625","1.01552152937473","5213944","35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28723",NA,"1940050","Chloe Tipple",NA,"Female","178","80","5 June 1991",NA,"33","33",NA,"NZL","NZL","New Zealand","New Zealand",NA,NA,"Canterbury","Christchurch",NA,NA,"2024","Shooting","NZL","New Zealand","Skeet Women",NA,NA,NA,"Summer Olympics","Skeet Women","48642.1873512884","258271117968.625","1.01552152937473","5213944","35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28724",NA,"1940059","Moira de Villiers",NA,"Female",NA,NA,"16 March 1990",NA,"34",NA,NA,"RSA",NA,"South Africa",NA,NA,NA,NA,NA,NA,NA,"2024","Judo","NZL","New Zealand","Women -78 kg",NA,NA,NA,"Summer Olympics","Women -78 kg","48642.1873512884","258271117968.625","1.01552152937473","5213944","35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28725",NA,"1940063","Sydnee Andrews",NA,"Female",NA,NA,"15 December 2002",NA,"22",NA,NA,"NZL",NA,"New Zealand",NA,NA,NA,NA,NA,NA,NA,"2024","Judo","NZL","New Zealand","Women +78 kg",NA,NA,NA,"Summer Olympics","Women +78 kg","48642.1873512884","258271117968.625","1.01552152937473","5213944","35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28726",NA,"1940097","Yerin Jung",NA,"Female",NA,NA,"15 July 1996",NA,"28",NA,NA,"KOR",NA,"South Korea",NA,NA,NA,NA,NA,NA,NA,"2024","Judo","KOR","South Korea","Women -52 kg",NA,NA,NA,"Summer Olympics","Women -52 kg","51806.81331589096","2679520064099.99","1.02448701540892","51717590","31.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28727",NA,"1940097","Yerin Jung",NA,"Female",NA,NA,"15 July 1996",NA,"28",NA,NA,"KOR",NA,"South Korea",NA,NA,NA,NA,NA,NA,NA,"2024","Judo","KOR","South Korea","Mixed Team","Bronze",NA,NA,"Summer Olympics","Mixed Team","51806.81331589096","2679520064099.99","1.02448701540892","51717590","31.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28728",NA,"1940098","Hyekyeong Lee",NA,"Female",NA,NA,"12 January 1996",NA,"28",NA,NA,"KOR",NA,"South Korea",NA,NA,NA,NA,NA,NA,NA,"2024","Judo","KOR","South Korea","Women -48 kg",NA,NA,NA,"Summer Olympics","Women -48 kg","51806.81331589096","2679520064099.99","1.02448701540892","51717590","31.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28729",NA,"1940098","Hyekyeong Lee",NA,"Female",NA,NA,"12 January 1996",NA,"28",NA,NA,"KOR",NA,"South Korea",NA,NA,NA,NA,NA,NA,NA,"2024","Judo","KOR","South Korea","Mixed Team","Bronze",NA,NA,"Summer Olympics","Mixed Team","51806.81331589096","2679520064099.99","1.02448701540892","51717590","31.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28730",NA,"1940105","J Attack",NA,"Male",NA,NA,"10 October 2007",NA,"17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024","Breaking","AUS","Australia","B-Boys",NA,NA,NA,"Summer Olympics","B-Boys","59727.49463732634","1605380561606.25","1.01077264051704","26713205","32.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28731",NA,"1940107","Raygun",NA,"Female",NA,NA,"2 September 1987",NA,"37",NA,NA,"AUS",NA,"Australia",NA,NA,NA,NA,NA,NA,NA,"2024","Breaking","AUS","Australia","B-Girls",NA,NA,NA,"Summer Olympics","B-Girls","59727.49463732634","1605380561606.25","1.01077264051704","26713205","32.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28732",NA,"1940117","Logan Martin",NA,"Male",NA,NA,"22 November 1993",NA,"31","31",NA,"AUS","AUS","Australia","Australia",NA,NA,"Queensland","Logan City",NA,NA,"2024","Cycling BMX Freestyle","AUS","Australia","Park, Men",NA,NA,NA,"Summer Olympics","Men's Park","59727.49463732634","1605380561606.25","1.01077264051704","26713205","32.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28733",NA,"1940118","Natalya Diehm",NA,"Female","175",NA,"23 September 1997",NA,"27","27",NA,"AUS","AUS","Australia","Australia",NA,NA,"Queensland","Gladstone",NA,NA,"2024","Cycling BMX Freestyle","AUS","Australia","Park, Women","Bronze",NA,NA,"Summer Olympics","Women's Park","59727.49463732634","1605380561606.25","1.01077264051704","26713205","32.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28734",NA,"1940124","Izaac Kennedy",NA,"Male",NA,NA,"24 October 2000",NA,"24",NA,NA,"AUS",NA,"Australia",NA,NA,NA,NA,NA,NA,NA,"2024","Cycling BMX Racing","AUS","Australia","Men",NA,NA,NA,"Summer Olympics","Men","59727.49463732634","1605380561606.25","1.01077264051704","26713205","32.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28735",NA,"1940126","Lauren Reynolds",NA,"Female","176","69","25 June 1991",NA,"33","33",NA,"AUS","AUS","Australia","Australia",NA,NA,"Western Australia","Bunbury",NA,NA,"2024","Cycling BMX Racing","AUS","Australia","Women",NA,NA,NA,"Summer Olympics","Women","59727.49463732634","1605380561606.25","1.01077264051704","26713205","32.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28736",NA,"1940127","Saya Sakakibara",NA,"Female",NA,NA,"23 August 1999",NA,"25","25",NA,"AUS","AUS","Australia","Australia",NA,NA,"Queensland","Gold Coast",NA,NA,"2024","Cycling BMX Racing","AUS","Australia","Women","Gold",NA,NA,"Summer Olympics","Women","59727.49463732634","1605380561606.25","1.01077264051704","26713205","32.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28737",NA,"1940134","Caitlin Parker",NA,"Female",NA,NA,"17 April 1996",NA,"28",NA,NA,"AUS",NA,"Australia",NA,NA,NA,NA,NA,NA,NA,"2024","Boxing","AUS","Australia","75kg, Women","Bronze",NA,NA,"Summer Olympics","Women's 75kg","59727.49463732634","1605380561606.25","1.01077264051704","26713205","32.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28738",NA,"1940135","Callum Peters",NA,"Male",NA,NA,"25 November 2002",NA,"22",NA,NA,"AUS",NA,"Australia",NA,NA,NA,NA,NA,NA,NA,"2024","Boxing","AUS","Australia","80kg, Men",NA,NA,NA,"Summer Olympics","Men's 80kg","59727.49463732634","1605380561606.25","1.01077264051704","26713205","32.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28739",NA,"1940136","Charlie Senior",NA,"Male",NA,NA,"20 November 2001",NA,"23",NA,NA,"GBR",NA,"United Kingdom",NA,NA,NA,NA,NA,NA,NA,"2024","Boxing","AUS","Australia","57kg, Men","Bronze",NA,NA,"Summer Olympics","Men's 57kg","59727.49463732634","1605380561606.25","1.01077264051704","26713205","32.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
